review_text,good_score
"Poured with a decent forced head that quickly dissappeared. Dark brown in color, no lacing. Aroma was distincly that of the enchiladas I always get at mexican restaurants; not sure exactly what it comprises, but cheesy and vegetably come to mind. Flavor is not much different, though not as pronounced. Vegetables really come through, especially green pepper and maybe a touch of tomato. No hop bitterness tasted at all. Palate was very run of the mill: medium-body with little aftertaste.",0.0
"Bottle. Golden color. Flowery aroma with hints of soap and pineapple. Thin, grainy, perfumed flavor. Sweet, almost sugary. Even a bit aloholic. I not impressed.",0.0
"A silky smooth beer, with a nice mix of malt/hops and a hint of chocolate. It has the makings of a great beer, but the taste is too mild. Leaves a slightly bitter finish.",0.0
"THOUGHTS: Kind of like Heineken in a different bottle. Not very good.	TECHNICAL: Bottle. Poured a clear, light to medium yellow with a small , white head that mostly diminished. The aroma was light grain and moderate grassy hops. The initial flavor was lightly sweet and acidic and slightly sour, while the finish was moderately sweet and acidic and lightly to moderately bitter with a short duration. The flavor was mostly grainy malt and grassy hops. The light body was a little dry with fizzy carbonation and a lightly astringent and slightly metallic finish.",0.0
"Dank citrus nose with just a touch of onion/garlic and some light cotton candy notes. The taste is relatively dry, moderately bitter with cotton candy, honey, citrus and light onion. Solid.",0.0
I thought it is a british ale and not a german brewn beer. But it is a good  dunkel not too bitter. I enjoyed it.,0.0
"Bottle. This is one of the worst beers Ive tasted in a while.Pours clear golden with foamy whit head. Very sweet nose with slight hints of malt. Almost too sweet, with no hint of hops. Watery mouth feel. Much better beers available in the same price range.",0.0
"Bottle, from Vinmonopolet. Nice smell of hops. Splednid dry and refreshing pils - what the Germans can do when they put their mind to it.",0.0
"Beautifull red, but bad head retention. Toasted malt aroma and with a little bite in the (after)taste, quite similar to the Flensburger Dunkel, maybe a tad fuller.",0.0
"Bottle thanks to 17thfloor. Pours a pale golden yellow with almost no head, small white froth. Aroma is a light sourish grainy character, corn and some bit of straw. Flavor is the same, a touch sour, picking up some sweet grain and into a sweet but bland finish. Light body and a sharp carbonation though not as crisp as other pale lagers.",0.0
"I picked this up at the supermarket whilst shopping for cat food and cranberry juice.  Is it a coincidence that it has a bit of a cat box odor... as well as the renal health benefits of cranberries?  Anywhat - that scent soon left from the golden bodied, fizzy headed lager with sugary, bready malt and a grassy bitterness remaining.  The flavor is grainy and sugary with an offsetting hop bitterness.  Drinkable.",0.0
"This beer pours a very dark amber color with very small head and a little lacing on the glass.  The aroma is sweet and fruity - very pleasant.  Alcohol is also slightly apparent in the nose.  Malt is very apparent in the flavor.  It is very smooth and the mouthfeel is very good.  The fruit taste is pretty strong in the taste, making it very pleasant on the tongue.  Great beer.",1.0
"Bottle from Aldi. Bright white head with a rich gold colored body. The nose was initially a little skunky, but that quickly cleared up. I got bread crust, carrots and potatoes. The taste was bitter bread crust and raw potato. A little bit of black pepper spice in the finish. It is what one would expect.",0.0
"Pours a very clear dark golden color with a small white head.  Aroma is skunky, yeasty, and slightly sweet.  The flavor is just about the same.  A skunky lager for sure.		12 oz. bottle.",0.0
"Pours golden with a big rocky white head, nice lacing. Aroma is grassy. Flavor is lemon, grass and a hint of caramel. Light-bodied, dry finish.",0.0
"Pilsen muito boa. timo cheiro, lupulado. Colorao dourada, espuma branca e presente. Gosto suave e amargo, levemente adocicada. Muito boa.",0.0
"On tap at Tjeldsundfergen, Oslo. Dark reddish brown with a creamy tan head. Malty caramel aroma. Good malty flavours, grassy bitterness. Nuttiness. OK enough.",0.0
"500ml can, 5% a/v		Very light gold colour, nice thick white head, surprising actually. Aroma is lemons, slight wheat, and something metallic. The taste is uninspiring, light beer average. Tastes like the most generic of light beers actually.. very surprising. Palate is decent enough, though not terribly long lasting. Not what I expected at all? Why import this when you can get Bud Light anywhere?",0.0
"A mid golden lager that has enough traces of malt and hops to keep you interested.  Same brewer as the shite Bavaria Premium/Pilsner.  Marginally better than that, but only just.  If it was 40degress outside and this is all I had to drink, Id put up with it.  My sample was in Australia, and came in a narrow 330ml green bottle.",0.0
"Juhu, mein erstes Hollndisches Alkoholfreies Wit! Die Schaumkrone hlt nicht gut, farblich ist es typisch Wit, also hell und trb. Es riecht bananig und leicht citronig. Geschmacklich ist es auch bananig, etwas Co und vorallem wssrig. Schmeckt wie ein Bananengetrnk mit maximal 5 Prozent Fruchtgehalt, ein paar s- und geschmacksstoffen und dem rest Wasser. Lsst man es etwas im Mund kommen leichte Lemongras Aromen durch. Ein Nachgeschmack ist berhaupt nicht vorhanden. Fazit: Da trink ich lieber vernnftigen Bananensaft!			Test vom 9.11.2010, Gebinde: Glasflasche 	Noten: 6,3,2,1,6,3 - 3,00",0.0
"Zutaten stehen hier in allen mglichen Sprachen, selbst fr den Import fr Neuseeland ist eine Adresse angegeben, wer importiert denn sowas?? Wrziger. Leicht herber Antrunk. Wssriger Mittelteil, der lediglich leicht malzig daherkommt, was sich aber nicht weiter fortsetzt. Trocken herber, leicht wrziger Abgang. Durchaus trinkbar. 	 	Test vom 29.5.2007, Gebinde: Dose 	Noten: 8,6,5,6,4,6 - 5,95",0.0
1. Can 06/05/2002	Golden coloured crisp and hoppy. Slightly dry sweet finish.	2. Can 09/08/2003	Clear golden coloured and slightly sweet on the palate. Some dryness in a crisp malt finish.	3. Can 14/09/2003	Golden coloured sweet on the palate and hoppy. Slightly dry malt finish.,0.0
"UPDATED: JUL 27, 2011 Dark amber in appearance, obviously not a schwarzbier.  Middle of the road dunkel, not horrendous, but too watery and not enough malt punch to it.",0.0
Bottle. Clear yellow colour with small white mostly diminishing head. Aroma is malt and hops. Sweet bitter flavor.,0.0
"Can at Ungstrup.	Cloudy pale yellow coloured with a small white head.	Fruity aroma of malts, citrus and candies.	Fruity flavour of caramel, spices and candies.	Sweet finish.	Quite good for a non alcoholic beer.",0.0
"Deep red-brown body, thick light tan head.  Earthy, toasty aroma with a skunky twang.  Flavor is light, toasty and surprisingly tangy with hints of bakers chocolate and yeast.  There isnt too much to like about this beer, and I suspect it is somewhat light-damaged.",0.0
"The great thing about this beer is the price. When you need a slab to share with your mates you can always swing this one because it costs as much as the local stuff. It is a soft non-offensive beer in true style. Low hop aroma and not full bodied. Its a lager, sometimes I think all the Belgian beer, give me 12% or give me death types don't appreciate the subtlety of such beers.",0.0
Pours brown and clear with a tan head.  Smells nutty with some nice doughy elements and metallic soapy splashes.  Taste is nutty and sweet with some tea like hops on the finish.,0.0
"Honey and cereal on the nose. Pours clear blonde with little to no head.  Some honey malts upfront with cereal grains and hints of grassy hops, at first reminds me of a light german lager that might have a little age on it with a pretty crisp finish, but then its completely gone.  There is no aftertaste.  Probably one of the best N/As Ive tried (not that Ive had many.)",0.0
"The great thing about this beer is the price. When you need a slab to share with your mates you can always swing this one because it costs as much as the local stuff. It is a soft non-offensive beer in true style. Low hop aroma and not full bodied. Its a lager, sometimes I think all the Belgian beer, give me 12% or give me death types don't appreciate the subtlety of such beers.",0.0
"Canned(330ml). -nice and cheap, little to sweet",0.0
"Bottle:  Picked this beauty up at a friends house.  Skunk aromas pours out of the bottle as quickly as the liquid into the glass.  Light malt barely sneaks by the skunk.  Ive smelled skunkier beers so it can get worse.  Therefore I wont give it a 1 in aroma.  Pours a pale yellow with a white head that has some decent retention.  Relatively inoffensive taste because it virtually has none except for a light sweet Euro-lager flavor in the finish.  Not a lot of carbonation.  Very watery.  If not the most flavorless beer Ive ever had, very close.",0.0
"UPDATED: DEC 12, 2011 Sampled a green 11.2 oz bottle from Trader Joes labeled as ""Bavaria Holland Beer, Genuine Imported Family Brewed Premium Beer 15334."" I mention that because there seems to be a lot of confusion about which version is common in the USA. It didnt come in a can as pictured, but it definitely wasnt the 8% super-strong, either. Poured a clear straw color with a tall white foam with some staying power and a little lace. My nucleated pint glass maintained a small layer of bubbles the whole time I was drinking it. Aroma of grain and very musky (a word I prefer over ""skunky"") hops, but hey, at least that means they used a bunch in the brewing process. Flavor was typical of a quality pale lager: simple pale malt sweetness with flavorful hops bitterness, no adjuncts, slightly perfumey lager fermentation. Slight bubble gum and pepper yeast esters emerged as it warmed. Extremely dry, refreshing finish. As basic lagers go, this was a pretty good one. One last thing: its frustrating to me that so many breweries worldwide believe they must constantly name themselves in reference to Bavaria. Sure, lager brewing historically originated in Bavaria, Germany...we get it. But hasnt enough time elapsed that breweries elsewhere can take some national pride in their own beers? The Holland aspect of this beer interests me much more than the Bavaria aspect. Holland--and Mexico too, for that matter--have many proud generations of interesting brewing history of their own. Just a thought.",0.0
"Nice dark brown with what seem to be some dark greens/greys. Interesting color I havent seen much of.  Small fizzy head, very clear body.  Aroma of hops (hallertauer possibly), and some faint yeast.  Begins with a zip of carbonation and has hints of cane sugar, anise and hops.  Pretty crisp finish with a slightly chewy body that is prone to thinning as it warms.  A good beer, but as has been said, nothing terribly unique.",0.0
Bottled.  A pale golden coloured lager with a half decent white head which dissipates but leaves the odd pool of head.  The aroma is pretty thin; maybe the odd grassy hop.  Taste is fairly watery and thin.  Clean enough but just no charcter.  Not even satisfying on a really hot day like today.,0.0
"Its in a green bottle - keep it out of the light or it will become a ""dutch oven"".  Luckilly, I got a nice fresh bottle from a brand new store called Chips on the Outer Banks, NC.  Very light gold/yellow; started off with a nice head that quickly disappeared, very little lacing.  Aroma was light and sweet, faint hint of hops.  This had a vaguely sugary taste - especially in the finish, which would have otherwise been nice and dry.  Seems to be brewed for mass consumption.  (obx_2005)",0.0
"Bottle 330ml.Clear medium yellow color with a average, frothy, good - fair lacing, mostly diminishing, white to off-white head. Aroma is moderate malty, grain, cabbage water. Flavor is moderate sweet with a average duration. Body is light to medium, texture is watery to oily, carbonation is soft. [20100109]",0.0
"nice dark lager, beep brown with  burgundy highlights.  nose of toasty bread.	thin mouthfeel but smooth. taste is basic roasted malt with notes of chocolate. has some hops in the finish.",0.0
Bottle. Clear yellow colour with small white mostly diminishing head. Aroma is malt and hops. Sweet bitter flavor.,0.0
"33cl bottle. Poured slightly hazy pale yellow with a soapy white head. Wheat, perfume and some spicy aroma. Flavor is soap, spices and citrus soda. Very artificial sweet tasting. yak.",0.0
"Pours a dark brown, with s small white head. Aroma is sweet roasted malt  with some nuttiness. Flavor is pretty much the same. Clean finish. Very thin beer.",0.0
"500ml can, 5% ABV. Pale gold with a brief white head. Aroma is grainy with cooked vegies and some grass. Taste is better with cleanish cereal malt and less than balancing and rather anonymous bitterness. Finish is brief but inoffensive. A bit below average for a Dutch cheapie. Lagered for about a minute.",0.0
"Crisp but not crisp enough. Decent enough lager for the price, not much in terms of hop or malt character aside from the regular macro flavors of fart and hop extract.",0.0
Clear golden with a small off white head. Malty and grainy nose. Sweet flavor with hints of grassy hops and malt. Finished dry and slightly bitter.,0.0
"Pours gold with a fluffy, 3 finger, bright white head that has great retention and leaves nice lacing. Aroma is pretty heavy on corn, some wet grain, apple skins and alcohol. Flavor is corn, a vague sorta malty sweetness, alcohol, light salinity and some skunky, grassy hops. Palate is light bodied, slick on entry has a medium carbonation that fits the beer well, and an off dry slightly slick finish, feels much like very soft water on the palate. Not good, but there are definitely worse cut-rate Pale Lagers out there.",0.0
"Bottle @ Denmark/Norway Tasting, Ulfborg 2011. Courtesy of Fonefan. Pours hazy pale yellow with a small white foam on top. Very sweet nose and flavor. Lemon, wheat and grain. Cloying and sweet.",0.0
at 8 something a twelve pack at the local shop in save. not bad. its to heiniekin what natty is to bud. a cheaper similar version of a product. too many other beers out there to try again. but worth a shot. not horrible.,0.0
"Inoffensive, not a bad beer for a hot day. Malt and corn aroma with grassy hops. Pale gold color with a huge head. Flavor is mild with a typical pilsner taste. Malt up front and a little bitterness at the end. Sweet clinging aftertaste and thin palate but overall its easy drinking.",0.0
"Very similar to heineken overall; poured a clear gold with a small fizzy head. Aroma is slightly skunky malt. Flavor is typical pilsener, sweet malt with a touch of botterness on the end, but theres a very unpleasant medicinal quality here that I didnt care for. maybe it was just a bad bottle. Stupid green bottles.",0.0
"Sparkling cloudy pale with loads of small bubbles and a frothy white head. Bready cereal malt aroma with a touch of banana and some earthy notes. Extremely sweet in the mouth, much like a soda water, with some citrusy notes and next to no bitterness. Very light body - no surprise - with a thin texture, fizzy carbonaton and a sweet short but slightly astringent and sulfur-like finish. Quite refreshing when cold, but undrinkable when the beers  temperature rises above 7 degrees celcius.",0.0
"Bottle at RBESG-06,GTN. Dark brown colour with a beige head. Aroma is roasted, caramel. Flavour is roasted, caramel, fruit",0.0
"50cl Can from Mitra Heerhugowaard, at my own ""Nectar of the Gods tasting"". Pale golden colour, white head. Aroma is sweet, dusty malts, candy. Flavour is light sweet, raspberry candy, dusty malts, light bitter finish. Light bodied. Not as bad as expected.",0.0
A light yellow beer with a white head. The aroma is grassy and hoppy in the sour way of low alcohol beers - I dont like it. The flavor is dry grassy due to lack of alcohol - ofcourse.,0.0
"It wasnt all that bad.  NOT skunky.  Pull date of August 2012?...Huh?  Smooth, easy to drink.  Once again, NOT skunky like Heineken.  IT WAS FREE!!!",0.0
"Beautifull red, but bad head retention. Toasted malt aroma and with a little bite in the (after)taste, quite similar to the Flensburger Dunkel, maybe a tad fuller.",0.0
"Pours golden, white head. Grassy hops and funky malt aroma. Flavour is sweet, malty with a hint of hops on the finish. Tastes cheap but drinkable if youre drunk.",0.0
"Cloudy, light yellow beer with a weak and white head. In the aroma there are lemon, wheatish sourness and hint of yeast. Taste is quite sweet, wheat, lemon and yeast. Fresh, light to drink with nice carbonation. There are something weird and hardly to describe in the aroma and taste; quite refreshning, slightly soda like beer with some witbier like elements, unfortunately without spicys.",0.0
First Sip gave me a since of like Roasted beans then followed by a smooth grain taste lightly sweet hint to it.  I added a pinch of Sea Salt which I think brought a good balance to the taste!		Worth 10 bucks a 12 pack	cant go wrong,0.0
"Golden color, thin thick head, cheap supermarkt one,..but a desant pale lager.",0.0
"I thought this was the usual crap out of a can, but it is actually drinkable. The looks are not good ofcourse. Aroma of hops. Taste is quite sweet for a pilsener, and not real bitter. Easy to drink. Clean palate.",0.0
"UPDATED: DEC 12, 2011 Sampled a green 11.2 oz bottle from Trader Joes labeled as ""Bavaria Holland Beer, Genuine Imported Family Brewed Premium Beer 15334."" I mention that because there seems to be a lot of confusion about which version is common in the USA. It didnt come in a can as pictured, but it definitely wasnt the 8% super-strong, either. Poured a clear straw color with a tall white foam with some staying power and a little lace. My nucleated pint glass maintained a small layer of bubbles the whole time I was drinking it. Aroma of grain and very musky (a word I prefer over ""skunky"") hops, but hey, at least that means they used a bunch in the brewing process. Flavor was typical of a quality pale lager: simple pale malt sweetness with flavorful hops bitterness, no adjuncts, slightly perfumey lager fermentation. Slight bubble gum and pepper yeast esters emerged as it warmed. Extremely dry, refreshing finish. As basic lagers go, this was a pretty good one. One last thing: its frustrating to me that so many breweries worldwide believe they must constantly name themselves in reference to Bavaria. Sure, lager brewing historically originated in Bavaria, Germany...we get it. But hasnt enough time elapsed that breweries elsewhere can take some national pride in their own beers? The Holland aspect of this beer interests me much more than the Bavaria aspect. Holland--and Mexico too, for that matter--have many proud generations of interesting brewing history of their own. Just a thought.",0.0
The definition of cheap and inoffensive. The drink you can drink without really noticing.,0.0
"Hay, grass, mint, and skunk aroma, very green. Clear yellow, no head. Light malt, lemon prominent at midpalate but present throughout. Not real strong, but tasty. Good for what it is, better than Heineken.",0.0
"Very pale, quite hazy beer, fluffy white foam. Quite floral aroma, some malts, banana, pronounced lemon. Nice. Then the smell of fusel starts to come trough. What a pity. The flavour is rather fresh and clean, malty, bit sweet, nice wheat touch. Finish wheaty and bit sweet. Quite decent for a non-alcoholic beer, too bad theres the fusel smell. (From 15cL sampler can)",0.0
"Light orange/yellow color. A diamond in the rough that is solomans, md. These guys are making decent beers that are worth the stop but might not be worth an extended trip if you are thinking about making it down to the area. A bit of a grassy aroma and flavor is much the same with some hay and a bit of light grain as well. Finish is well done and well balanced slighlty bitter grapefruit sort of thing.",1.0
A cheap version of Heinekken. Not the worst beer Ive ever had but not great either.,0.0
"Bottled@RBESG06, ABV 4.9%.	Ruby red, small creamy steady tan head. Papery, slightly roasted nose. Carbonated, light roasted metallic flavor. Quite ""industrial"" dunkel.",0.0
"11.2 oz bottle. Poured a medicinal looking reddish/brown with a small frothywhite head and a flat watery body. Aroma was sweet with a slight bit of skunkiness thanks to its green bottle. The palate was rather watery and even though there was some carbonation this beer almost seemed to be flat? Weird huh. Flavor was nothing special, a nice maltiness with a mild hop balance and a slight touch of the skunkiness snuck in there as well. Nothing special about this beer other then the bad bottle color choice and the fact that its renamed for America.",0.0
"UPDATED: NOV 9, 2006 Very dark ruby body that looks a little brown. The head has huge bubbles and a lightly yellowish tint. Teh aroma is funky sweet with fresh peas and some apple core. There was also some licorice and almonds. Very weird aroma. The taste is light with some roasted peanuts and a little hint of caramel. Also some amaretto. Very light and delicate mouthfeel. A decent and interesting beer.",0.0
"Can 50 cl. Pours a pale golden with a medium white head and a skunky aroma. The taste is thin and skunky hoppy, I tend to like a lot of cheap beers but this one is just rubbish, I dont even drink this when its free. Why do they call this ""bire de luxe""?",0.0
"Sample @ Coles German Tasting. Light brown pour, mild roasty aroma. Taste is medium roasted malts, caramel sweetness. Body is light, easy to drink, decent",0.0
Bottle. Clear yellow colour with a medium moslty lasting white head. Rich malty aroma and taste with a grainy finish.,0.0
"In the bottle from the Huber Haus. A dark, dark brown color with a thick ivory head. This is just a beautiful beer. Strong aroma of bread dough and caramel maltiness. Good roasted flavor, but also tastes like malted milk. Has a medium body. Nice rings of lacing. Has a very low hop content. This was good in spite of the green bottle! Has a mid-palate sweetness and a tingly dry finish. I really like this one.",0.0
"Grainy malt aroma, just a hint of polecat.  Dings for the green potato-masher bottle.  A somehow artificial fruitiness to the malty flavor.  Some astringency, straw.  Not a whole lot of roast or chocolate or dark flavorings.  Light bodied.  Drinks pretty easily though.",0.0
2010-02-18 500 ml can yellow golden colour. white fading head. hoppy taste. after the poor extra sterk this is better than I expected.,0.0
"Bottle, Average white head. Light yellow color, clear. Light body and thin texture. A bitter finish.",0.0
Hazy pale yellow coloured beer with small white head and no carbonation visible. A herby bit hoppy aroma. Full slight sparkling palate. Finish is yeasty spicy ending dry. Nice one.,0.0
.5L can from dirt cheap Digros (seems to be a D-winkel brand). pours golden with thin head. Aroma is skunky grain. tastes like a watery pale lager.,0.0
"Bottle 33 cl. Pours a clear yellow with a neat dense white head. Aroma of unmalted grain and metal. Thin and watery, grainy accents with a metallic touch and a distinct hoppiness in the finish. 090110",0.0
"can. Poured clear pale yellow, with a receding white head. Faint astringent corn aroma. High carbonation, watery palate. Generic grainy flavours, crisp and refreshing. Slightly dry metallic aftertaste.",0.0
"a rather biscuit-y straighforward dunkel, mild and unassuming. nicely balanced with a clean finish. just fine, though nothing special.",0.0
"pours light clear golden, weak head.  aroma of musty air.  flavor is weak, with a hint of graininess.  watery palate.  not much here.  no flavor.  no body.  premium?",0.0
"Medium yellow and clear. Has a big, white head, mostly lasting. Odd aroma, brewmash. Sweet flavor, finish lightly bitter. Lively carbonation.",0.0
"Draught at Den tatoverede Enke, Kbenhavn.	Clear yellow coloured with a medium sized white head.	Fruity aroma of malts and hay with notes of grain.	Flavour of malts, hay, grain and hops.	Hoppy finish.",0.0
"Shenandoah Throwdown, growler, thanks wickedpete.  Small white head atop lightly hazed straw body.  Aroma is moderately sweet, orange, some lemon.  Taste is medium sweet, orange, some straw. Light body, low carbonation.",0.0
"Cloudy yellow colored brew. Aroma is citrus and sweetness. Flavor isnt that bad, lemon, banana, yoghurt. Watery lemon aftertaste. Overall drinkable, but it misses the alcohol. Still a non-alc. that you can drink easily.",0.0
"(Bottle 33 cl) Neatly golden with a creamy head. Nose full of delicate aroma hops, fresh yet rather mild. Full-bodied and yet very drinkable. Yet another quality brew from Einbecker. 011100",0.0
"bottle, danke nach Bochum. Clear dakr colour with a mid-sized off-white head. Malty, hints of caramel and chocolate. Nice.",0.0
"Pours dark brown with no head. Aroma is roasted nuts with aslight skunk to it. Had no flavor at all, reminds me of diet pop. I dont know what the purists say a dunkel is but I cant understand this being called one.",0.0
"Grain, molasses, and tea aroma with a tinniness. Clear and thin looking mahogany, with a thin head. Watery mouthfeel and very tinny. Pretty nice charred oak and malt flavor Weak lettuce finish. One could easily drink a lot of these without any ill effects.",0.0
"Very clear pale yellow body with a medium frothy white head. Aroma of grains and cherrios once you get past the green bottle syndrome. Grainy and cherrios flavor, with some very faint hops. Body very similar to water (which isnt surprising) and a medium carbonation. Not a bad N/A were it not for the green bottle and its tendency to sit around for a while before sold.",0.0
Watery. Below average bock.,0.0
"Shaker pint draft at the Flying Saucer in Kansas City, Missouri.  Pour is amber brown with not too much of an off white head.  This is a thin looking beer.  Not much aroma, roasted malt, smoke elements and some sweaty socks. Taste is the roasted smoked malt and caramel sweetness.  The palate is thin, watery and drinkable.",0.0
12oz bottle shared by Dogbrick. Clear yellow pour with a medium white head. Skunky aroma with some malt and a bit of hop. Watery and somewhat malty flavor with a bit of hop at the end. About what I expected out of my first ever taste of a NA beer.,0.0
"UPDATED: JAN 6, 2003 This bottle came in my Beers of the World giftpack.  Subtle nose of grain, grass, and flowers.  Call me crazy, but at one point I thought I smelled pancakes.  Pours a light golden with a low density of small yeast boys.  The huge rocky white head is fully lasting with very good lacing.  The well balanced flavor has a low acidity but finishes too fast and is a tad too sweet.  Would taste much more refreshing in August.  The light and creamy body is soft and finishes dry.",0.0
Shared this one w/ SkyCop32. Picked up at Maruhn Getrnke in Darmstadt. Pours a golden yellow with a white head. Aromas of bread/malts/hops. Crisp hop flavor with hints of fruit/malt.,0.0
"Super Pale, white and yellow.  Very bubbly and a bubbly carbonated white head. Smells a bit of yeast and touch of hops.	Flavor has some hops and a bit of a yeast bite towards the end. Grainy and way too carbonated, adding a sharp taste to it.  Thin, watery, light bodied and very unspectacular.",0.0
"Small coarse beige head; dark reddish brown body. Sweet licorice aroma with notes of dried plums and cherries. Taste is earthy plums and licorice with an unexpectedly dry tobacco aftertaste. Quite nice, but too thin and dry in the taste to really appeal. (0.33l bottle.)",0.0
"Draught. High and lasting white fluffy head. Clear golden body. Weak barley malt aroma. Lovely barley malt flavor with a fair amount of hops bitterness. Low carbonation, long aftertaste.",0.0
Small bottle at Riga Airport. The bottle says 5%. Pours a blonde colour with a thin white head. Aroma of yeast and barley. Similar flavours with a light grassy hop finish. Low carbonation and CO2 prickle.,0.0
"500 ml can from LCBO.  Pours a clear light yellow/gold with moderate-sized white head and steady bubbles.  Aroma of over-ripe apples, grains and grass.  Taste pretty much ditto.  Quite watery and light-bodied.  Virtually no finish.  Pretty weak.",0.0
"In a chilled mug. Poured dark brown (nearly black) with a weak, tan head. Semi-sweet aroma. Mild roasted malt taste with a somewhat unsettling, artificial sweet overtone that seems to dissipate as the mug goes down. Fairly dry finish and fairly thin mouthfeel overall. A middle of the pack schwarzbier in my estimation.",0.0
"pale for a schwarz, clear auburn with a irregular off-white head. Coffee grains and dirty soil earthiness. Very grainy palate, watery and a bit bland. Total void in the finish, slight herbs and nothing else, light bodied, moderate carbonation, average stuff..",0.0
"Can on the beach at Arillas, Corfu. Appearance..well, black with gold stripes. Corn-like aroma, citronella and raffia hints. Soapy lemon and grain, shampoo astringency, rubber and biscuits. Bitter yes, but beery?..Not convinced.",0.0
"Bottle. Golden, low carbonation, low head. No aroma, no flavor, medium body, ok mouthfeel. Pretty forgettable beer.",0.0
superb beer at this pricing and should be bestt for novice drinkers! Taste is neutral and should please most first time drinkers.,1.0
"Can. Head was spare to small with a white slightly frothy sparkle. Spare lacing. Clear slightly sparkling body. Color was pale yellow. Aroma was light malt, grass and cardboard with some notes of sweetness. Light bodied with a thin texture and an average carbonation. Light sweet flavor with light notes of bitterness. Short finish.",0.0
"Sampled at Shenandoah Throwdown. Poured a cloudy straw with an average white head that left okay to little lace. Bit of orange peel and mostly seltzer water in the nose. Taste is watery, a bit chemical. Overall below average example of an average style.",0.0
"Small white rim over metallic copper-golden beer. Toasted, watercolourpaint aroma, watery nose. Toasted, corn flakes, utterly watery finish. MF - well watery. Overall, oh, well, w...",0.0
"Broke out this gem to help JaBier check one of the last styles off his list. The beer is a pale yellow color with a thin and fizzy white head that disappears quickly. Minimal lacing on the glass. Mild hops aroma with a bit of grain. Light body with mildly bitter hops and grainy malt flavors. The finish is short with a grassy hops note that actually has some flavor. Nothing exciting, but actually better than a lot of the non-NA Pale Lagers out there.",0.0
"Off white, lasting head. Cloudy darkbrown/ nut colour. Roasted malty nose & taste. Hints of hop. Bitter and malty palate.",0.0
Typical pale lager. Not too bad but nothing special. On the sweet side. No hop or malt character.,0.0
"Grain, molasses, and tea aroma with a tinniness. Clear and thin looking mahogany, with a thin head. Watery mouthfeel and very tinny. Pretty nice charred oak and malt flavor Weak lettuce finish. One could easily drink a lot of these without any ill effects.",0.0
"Bottle:	Small white foamy head disappears quick.	Slight hazy yellow color.	Smells like a typical whitebeer: wheat, spices, lemon, malts.	Taste is bit sour and sweet, lemonade a like, sweets, malts lemon, citrus and some hints of spices.	Too sweet and just a small body since its 0% alcohol.",0.0
"5l mini keg @ redlight redlight.  Sweet hey on  the nose hints of sulphur and grassy hops.  Pours bright and clear golden blonde with a thick white head.  Smooth and refreshing, a decent pils, I was hoping for a little more hops but its good.",0.0
Typical Dutch lager.,0.0
gold blond coloured body with a white head a herby hoppy aroma a herby watter taste with a bad bitter finish a bad beer,0.0
"Nothing too impressive here, but this beer is great on a warm night as it is extremely drinkable.  Good intro to darker beers for your budweiser drinking friends.",0.0
"Bottle pours a crystal dark amber with a short lasting head.  The aroma is roasted barley malt.  The flavor is malty, chocolate, and coffee around the edges.  The palate is quenching.  Overall, pretty average.",0.0
"Bottle 30 cl. (from Mitra Van Bergen)	Full hazy yellow color, with a thick white head. 	Aroma sweet, malts, wheat and fruits. 	Thin to medium body. Taste sweet, wheat, fruits.",0.0
"Einbecker ""Schwarzbier"" is a ruby brown lager with a sandy slight head.  The aroma is grainy-- roasted barly.  Its fresh and faint.  Its thin in the mouth.  The flavor is of deep malt.  Its lightly bitter and a little funky.  My drinking party and I all agreed that this was a Dunkel, not a Schwarzbier.  Why did they call this a Schwarzbier?",0.0
"Tastes exactly like Bavaria.  Imported by the same company.  Maybe I'm drunk, but I think they're trying to sell the same beer in different bottles.  I also think hte government steals my poop from the sewer, but that's another story.	Pretty good beer.  Cheap too.",0.0
"Bottle from Frugal McDugal in Nashville, TN. Pours brown with a huge soapy beige head. Aroma of dark bread, caramel, sugary dark fruits, and wet grains. Medium light bodied with a slight thin texture. With the lack of malt backbone and light hopping rate, what is left is bready and nutty malts, with some subtle tea like bitterness. Finishes clean but watery, with some macro european lager characteristics. Not a dunkel, this is a schwarzbier, and a rather ordinary one.",0.0
"Lightly sweet toffee and light raisin nose. The taste is lightly sweet, lightly bitter, toffee and dark fruit malts, herbal hops, some bread dough and a bit of dusty yeast. Just a bit of aspirin on the finish",0.0
Pleasant diversion - but nothing exciting or unusual. Light tea colored appearance with a thin off-white head. No real aroma. Slighty watery palate. Faint flavors of nuts and that's about it. Nothing distracting in the finish - call this one boring.,0.0
"0,5l can, 5% alc. Light, watery, sticky. Malt+small smoke appeared in this beer. Foam is big bubbled, but lasting.",0.0
"Pours a darker brown color with an off-white head.  Aroma is of toffee, caramel, sweet malts, some dark fruits, and a slight hint of nuts.  Flavor starts of with a slight hint of roasted malt with the dark fruits and finishes with toffee and sweet malts.  Not much of a lingering flavor.  Slightly watery on the finish.  This brew is alright but there are plenty out there that are better.",0.0
"At the aldi, bottle 33cl, troeble golden, foamy head, very bad one with bad ingredients like arabic gom, E414 maltose, at the aldimarkt only in a 6pack, 5 1/2 beers to a waste.",0.0
